"x","y","NPP","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","geosif","LSIF.mean","LSIF.max","lai.max","lc","years","dem","bdod_0-5","bdod_100-200","bdod_15-30","bdod_30-60","bdod_5-15","bdod_60-100","cec_0-5","cec_100-200","cec_15-30","cec_30-60","cec_5-15","cec_60-100","cfvo_0-5","cfvo_100-200","cfvo_15-30","cfvo_30-60","cfvo_5-15","cfvo_60-100","clay_0-5","clay_100-200","clay_15-30","clay_30-60","clay_5-15","clay_60-100","nitrogen_0-5","nitrogen_100-200","nitrogen_15-30","nitrogen_30-60","nitrogen_5-15","nitrogen_60-100","ocd_0-5","ocd_100-200","ocd_15-30","ocd_30-60","ocd_5-15","ocd_60-100","ocs_0-30","phh2o_0-5","phh2o_100-200","phh2o_15-30","phh2o_30-60","phh2o_5-15","phh2o_60-100","sand_0-5","sand_100-200","sand_15-30","sand_30-60","sand_5-15","sand_60-100","silt_0-5","silt_100-200","silt_15-30","silt_30-60","silt_5-15","silt_60-100","soc_0-5","soc_100-200","soc_15-30","soc_30-60","soc_5-15","soc_60-100","site"
98.1095037551136,39.3956167850616,85.1999968290329,-4.46902084350586,-12.5031795501709,-86.154655456543,984.622131347656,1.3298704624176,-13.1950845718384,14.5249547958374,5.75232172012329,-13.9818305969238,7.01374959945679,-17.1800689697266,199.989501953125,64.0954055786133,0.249129116535187,121.607978820801,144.198196411133,1.69651639461517,95.4517440795898,1.94738745689392,-0.017747053527832,0.0228046886622906,0.0946048572659492,0.200000002980232,10,2001,3273.72705078125,112.350090026855,146.820785522461,125.708511352539,137,117.044937133789,146.471160888672,178.277816772461,138.057678222656,147.119750976562,145.542037963867,150.595306396484,138.192413330078,218.980133056641,326.9501953125,248.523513793945,275.451293945312,233.285293579102,296.2958984375,191.712448120117,216.630523681641,215.711990356445,216.34342956543,206.941864013672,217.196350097656,349.121856689453,85.4521179199219,223.888900756836,150.618133544922,282.892822265625,88.5234603881836,357.848815917969,54.2262916564941,255.992370605469,131.609786987305,310.943969726562,87.8440704345703,37.8471908569336,74.8207855224609,79.17041015625,76.6503753662109,78.8251876831055,76.6503753662109,79.17041015625,440.507293701172,423.139221191406,410.965728759766,413.172668457031,421.7177734375,420.616088867188,367.12548828125,360.059875488281,373.151885986328,370.48388671875,371.165557861328,362.842315673828,339.388610839844,99.6300506591797,226.77751159668,127.784606933594,242.225830078125,96.7507247924805,2.49036597879375
98.1184869079547,39.3956167850616,85.1999968290329,-5.50458192825317,-11.820858001709,-79.3617401123047,974.48388671875,0.591257154941559,-14.3105926513672,14.9018497467041,4.76701927185059,-14.9223413467407,5.9769287109375,-17.9664497375488,218.125411987305,69.1217880249023,0.364218831062317,120.85782623291,156.094207763672,2.18609166145325,103.681495666504,2.32187271118164,-0.0175816223144531,0.0231467075645924,0.0946048572659492,0.25,10,2001,3613.98657226562,109.061866760254,145.586273193359,124.680801391602,136.947860717773,115.052131652832,144.250732421875,182.045715332031,142.211807250977,156.834259033203,150.000198364258,158.843994140625,141.430068969727,231.905578613281,332.566802978516,257.859893798828,286.547302246094,244.941375732422,297.270141601562,196.260848999023,229.716934204102,224.273864746094,229.208862304688,207.374649047852,225.228134155273,406.503662109375,123.483261108398,279.972412109375,187.854598999023,344.604583740234,128.437728881836,411.780029296875,71.0265960693359,309.890686035156,162.724075317383,357.740753173828,111.401405334473,40.6971321105957,73.6383972167969,78.9739303588867,75.6383972167969,78.3191986083984,75.6123352050781,78.947868347168,435.254058837891,417.550476074219,396.902008056641,396.120056152344,417.846923828125,405.540405273438,368.165893554688,352.732604980469,378.824127197266,374.671081542969,374.149749755859,369.550659179688,419.091339111328,117.90291595459,228.231643676758,159.821929931641,266.584564208984,115.303588867188,2.49059400296431
98.1274700607959,39.3956167850616,85.9000012278557,-6.36349582672119,-11.3279113769531,-74.3885498046875,969.49853515625,-0.0253036897629499,-15.2646789550781,15.2393751144409,3.95512795448303,-15.7366018295288,5.1335620880127,-18.6650428771973,235.525604248047,74.7905654907227,0.433867901563644,120.067878723145,166.917694091797,2.60265779495239,109.795448303223,3.0260899066925,-0.0174592407226563,0.0234486069530249,0.0946048572659492,0.225000008940697,10,2001,3955.36181640625,110.128120422363,143.935943603516,125,135.935943603516,116.064064025879,142.467971801758,189.448425292969,140.211730957031,167.3203125,156.788269042969,169.384368896484,143.532028198242,211.738311767578,330.807830810547,242.782836914062,272.186737060547,225.334411621094,283.103149414062,208.108581542969,231.6796875,230.128128051758,234.33984375,214.512481689453,223.6796875,446.916412353516,142.33984375,303.423461914062,207.403915405273,380.596099853516,146.6796875,424.846893310547,79.4039077758789,318.590667724609,172.955474853516,369.507049560547,121.211723327637,41.4679679870605,73,78.4679718017578,75,78,74.4679718017578,77.9359359741211,439.916412353516,415.33984375,394.192169189453,390.724212646484,421.256256103516,402.192169189453,351.975036621094,352.98046875,375.6796875,374.935943603516,364.295318603516,374.128112792969,530.356140136719,136.640609741211,283.099914550781,178.467971801758,337.779602050781,129.192184448242,2.49082202713488
98.1364532136371,39.3956167850616,72.7000012993813,-7.4570894241333,-10.7253656387329,-68.3605194091797,965.220031738281,-0.819441616535187,-16.5327816009521,15.7133407592773,2.94482517242432,-16.7674083709717,4.08242321014404,-19.5786514282227,253.015365600586,80.0371627807617,0.486297637224197,119.049247741699,177.679458618164,2.97384548187256,116.241195678711,3.81139850616455,-0.0174503753662109,0.0234486069530249,0.0946048572659492,0.225000008940697,10,2001,4238.87744140625,112,143.766555786133,123.850158691406,134.616714477539,116.616722106934,142,223.212921142578,163.979476928711,198.446365356445,188.212921142578,201.446365356445,171.979476928711,189.449523925781,320.334381103516,225,248.783920288086,207.515762329102,263.484222412109,210.484237670898,236.19873046875,232.766555786133,228.550476074219,222,220.533126831055,468.714508056641,141.149841308594,296.149841308594,212.899047851562,388.515777587891,149.282333374023,403.017364501953,81.4495239257812,301.066253662109,168.449523925781,355,112.783912658691,43.6829643249512,72.6167221069336,77.6167221069336,74.2334365844727,77.2334365844727,74,76.6167221069336,433.735015869141,404.951110839844,396.233428955078,396.299682617188,417.334381103516,403.466888427734,355.78076171875,358.850158691406,371,375.533111572266,360.899047851562,376,598.599365234375,146,351.815460205078,205.979476928711,413.313873291016,147.714508056641,2.49105005130544
98.1095037551136,39.3866336322204,81.7999988794327,-3.7588996887207,-13.0674648284912,-90.1898498535156,1005.02874755859,1.76721978187561,-12.7260932922363,14.4933128356934,6.48446702957153,-13.5131616592407,7.75042152404785,-16.8569869995117,185.759643554688,59.6318054199219,0.200000002980232,122.068084716797,134.723526000977,1.5,89.2949295043945,1.77567267417908,-0.0171160125732422,0.0231094975024462,0.0946048572659492,0.300000011920929,10,2001,3050.0693359375,117.579971313477,148.965744018555,132.227096557617,139.296966552734,122.903533935547,147.979721069336,190.249633789062,151.257293701172,156.121704101562,155.397033691406,159.812118530273,151.594833374023,221.465118408203,314.689605712891,239.323226928711,255.925720214844,235.230361938477,285.256958007812,194.791030883789,199.354309082031,196.874877929688,196.814025878906,196.336822509766,202.642272949219,331.534637451172,82.2180786132812,200.808059692383,136.141998291016,260.451568603516,84.6345138549805,312.672821044922,53.275333404541,211.059494018555,132.336181640625,263.429046630859,75.3298721313477,33.3794631958008,75.317253112793,79.3235626220703,76.3312301635742,78,76.317253112793,79.3235626220703,438.916076660156,435.530303955078,428.045349121094,424.057952880859,432.320678710938,430.579864501953,365.961669921875,365.756225585938,375.079772949219,379.128021240234,371.342498779297,366.109100341797,272.384185791016,85.9064254760742,202.729248046875,106.685287475586,226.272552490234,80.9698944091797,2.49093397194663
98.1184869079547,39.3866336322204,80.2000015974045,-4.66295671463013,-12.4512453079224,-83.9221725463867,996.546569824219,1.16789960861206,-13.681734085083,14.8496341705322,5.6313796043396,-14.3583087921143,6.86224174499512,-17.55397605896,202.144195556641,64.2798919677734,0.252716213464737,121.570693969727,145.64404296875,1.71086490154266,96.8954772949219,1.95814871788025,-0.0167956420898438,0.0232986100018024,0.0946048572659492,0.400000005960464,10,2001,3400.1298828125,112.39973449707,146.959899902344,127.359634399414,136.959899902344,117.879684448242,146.479949951172,192.319534301758,152.839584350586,165.120315551758,162.040100097656,169.160415649414,153.839584350586,216.80078125,325.041412353516,241.081527709961,259.441162109375,235.921096801758,288.441162109375,212.641677856445,214.481262207031,217.761993408203,213.201843261719,223.922424316406,217.40104675293,354.721893310547,79.3195266723633,214.60026550293,146.640365600586,270.600250244141,82.9598922729492,308.560150146484,50.9197883605957,217.040100097656,134.479949951172,266.640380859375,76.4799499511719,35.5601577758789,74.4799499511719,79.4799499511719,76,78,75.4799499511719,79.4799499511719,418.958587646484,412.3984375,399.677856445312,397.677856445312,401.597625732422,408.478637695312,368.399749755859,373.080200195312,382.560150146484,389.120300292969,374.479949951172,373.120300292969,364.848785400391,111.762001037598,232.880996704102,140.003936767578,279.244567871094,91.4411544799805,2.49116204812407
98.5047624801261,39.3866336322204,185.499995946884,-3.6119372844696,-12.8105716705322,-91.1809692382812,979.782104492188,2.64400172233582,-11.4070177078247,14.0510196685791,6.94650363922119,-12.9986619949341,8.43575000762939,-15.9597930908203,210.404251098633,68.7613143920898,0.200000002980232,122.536529541016,153.911773681641,1.55510580539703,101.438827514648,1.90000009536743,0.00485674896240234,0.0418520830571651,0.140726417303085,0.800000011920929,10,2001,3073.55859375,114.039596557617,152.059387207031,126.325645446777,144.672729492188,120.019798278809,150.059387207031,231.342681884766,185.017044067383,188.440048217773,182.173797607422,191.765686035156,174.889373779297,227.626388549805,331.438415527344,250.089492797852,293.884979248047,240.061538696289,310.466369628906,199.062652587891,191.213394165039,219.084091186523,219.140213012695,204.412994384766,212.330535888672,253.507278442383,52.5374031066895,154.345230102539,106.853042602539,204.12419128418,72.8118133544922,302.659454345703,48.1507301330566,201.654052734375,124.757530212402,261.859771728516,54.8993797302246,57.9785690307617,75.672721862793,80.9802017211914,77.0197982788086,80.672721862793,76.6925201416016,80.6529235839844,446.948974609375,446.065002441406,438.644775390625,431.976928710938,440.605163574219,439.717926025391,353.988372802734,362.394317626953,342.271148681641,348.902648925781,354.981842041016,347.951507568359,356.000701904297,72.094596862793,183.903045654297,130.013061523438,241.819244384766,83.7738494873047,2.50096932375413
98.5137456329673,39.3866336322204,223.600000143051,-3.31208419799805,-13.0246877670288,-93.3902969360352,984.714538574219,2.88438653945923,-11.0630960464478,13.9474830627441,7.28146076202393,-12.7476425170898,8.80227661132812,-15.7289066314697,207.098739624023,67.7564926147461,0.230102092027664,121.726486206055,150.675888061523,1.70479238033295,98.8574142456055,1.93010210990906,0.0047704761505127,0.0418453104794025,0.140726417303085,0.600000023841858,10,2001,2977.1474609375,115.048858642578,153.573287963867,126.475570678711,145,120.524429321289,151.573287963867,221.182418823242,174.706848144531,181.280136108398,176.377853393555,184.755706787109,169.475570678711,222.622146606445,324.755706787109,237.475570678711,278.133575439453,229.328994750977,301.902282714844,199.622146606445,186.426712036133,219.671005249023,222.195434570312,204.195434570312,211.048858642578,267.843597412109,48.3778533935547,148.76872253418,99.4755706787109,193.951141357422,64.9022827148438,300.573272705078,42.8045654296875,212.76872253418,120.133560180664,258.804565429688,52.8534240722656,57.9511413574219,76,80.4755706787109,77.5244293212891,81,77.5244293212891,80.4755706787109,449.280151367188,440.609130859375,440.853424072266,432.426727294922,441.804565429688,434.084716796875,351.097717285156,372.964141845703,339.4755859375,345.902282714844,354,354.866424560547,354.830596923828,64.2801361083984,197.732879638672,126.195434570312,237.061874389648,74.3778533935547,2.50119739993158
98.5227287858085,39.3866336322204,136.999994516373,-2.80547285079956,-13.4064054489136,-97.1228942871094,990.866882324219,3.28109216690063,-10.5242748260498,13.8053665161133,7.78257083892822,-12.3233222961426,9.33673286437988,-15.3629693984985,194.60888671875,63.2852210998535,0.23778909444809,121.02214050293,141.531936645508,1.73778915405273,93.1170806884766,1.93778920173645,0.00468420333862305,0.0418378114700317,0.140726417303085,0.375,10,2001,2756.86083984375,115.623840332031,153.871536254883,126,145.376159667969,120.623840332031,151.871536254883,216.504623413086,171.256942749023,177.376159667969,172.871536254883,179.623840332031,170.504623413086,221.238433837891,315.109985351562,239.256942749023,272.128479003906,225.247680664062,293.605346679688,197.862289428711,187.256942749023,225.633087158203,227.504623413086,206.871536254883,215.385406494141,273.687591552734,46,146.100723266602,97.1192169189453,191.495376586914,61.1192207336426,293.348419189453,39.3761558532715,212.733810424805,111.119216918945,245.219940185547,50,57,76,80.3761596679688,78,81,78,80,441.238433837891,427.357666015625,428.972259521484,424.605346679688,432.357666015625,418.85302734375,360.899261474609,385.009246826172,345.394653320312,348.513885498047,361.14697265625,365.761566162109,330.375152587891,55.1099739074707,199.210693359375,117.963012695312,241.605346679688,67.4861297607422,2.50142547610902
98.5317119386497,39.3866336322204,148.399993777275,-2.62783312797546,-13.5406875610352,-98.3340225219727,994.796203613281,3.48726725578308,-10.2827396392822,13.7700071334839,8.02400493621826,-12.1931314468384,9.58739376068115,-15.2208871841431,188.456161499023,61.209903717041,0.202427446842194,121.074836730957,137.533309936523,1.6977207660675,90.595085144043,1.90630185604095,0.00367978897094727,0.0429750047624111,0.140726417303085,0.449999988079071,10,2001,2763.66943359375,115.803009033203,152.585800170898,126.683708190918,146.108596801758,120.803009033203,150.585800170898,221.257614135742,178.842224121094,181.299224853516,174.776428222656,182.537826538086,175.48551940918,223.030059814453,310.829925537109,244.335311889648,274.325805664062,230.619857788086,285.939727783203,195.275039672852,194.15852355957,228.025375366211,229.066986083984,205.130004882812,219.470489501953,256.014129638672,48.0511169433594,139.835464477539,96.4197235107422,192.212020874023,61.5592269897461,282.199737548828,42.6155204772949,204.758605957031,110.191818237305,231.873931884766,51.1395072937012,56.7720985412598,76,80.6527938842773,78,81,78,80,434.369812011719,419.789520263672,418.458526611328,417.623443603516,425.929016113281,411.317840576172,370.355163574219,385.399169921875,353.516082763672,353.428863525391,369.593780517578,369.211669921875,291.837646484375,61.3134117126465,183.651550292969,107.28727722168,238.041961669922,66.4454498291016,2.50165355228646
98.5406950914909,39.3866336322204,173.199996352196,-2.72481727600098,-13.4256639480591,-96.5797119140625,998.324279785156,3.4926335811615,-10.409592628479,13.9022264480591,8.0222635269165,-12.3393640518188,9.57634449005127,-15.3135290145874,192.406707763672,62.7200012207031,0.200000002980232,121.225914001465,140.277267456055,1.62450075149536,92.2238922119141,1.9671995639801,0.00236468982696533,0.0444997176527977,0.140726417303085,0.574999988079071,10,2001,2873.24633789062,117.117599487305,152.732421875,128.197265625,146.413757324219,122.117599487305,150.652755737305,228.585723876953,189.648422241211,188.747314453125,182.145660400391,190.543991088867,182.840148925781,235.29963684082,315.280212402344,250.468124389648,276.834594726562,243.551803588867,287.682342529297,200.043472290039,203.690170288086,225.142883300781,227.897827148438,203.152236938477,218.897827148438,279.126708984375,54.9021301269531,150.102676391602,102.488380432129,201.055404663086,70.7878189086914,287.156860351562,49.0280570983887,203.858657836914,114.242286682129,233.286590576172,54.2197761535645,57.2235794067383,76,80.267578125,77.9203338623047,80.8406677246094,77.9203338623047,80,430.893310546875,418.477996826172,420.481292724609,419.764282226562,428.335113525391,414.468139648438,369.063232421875,377.484588623047,354.455505371094,352.337890625,368.700561523438,366.634063720703,317.137512207031,87.7766036987305,186.950958251953,116.454452514648,248.387939453125,76.2726058959961,2.50188162846391
98.1095037551136,39.3776504793792,80.7000026106834,-4.35773277282715,-12.7711820602417,-86.5682830810547,1006.51379394531,1.3199018239975,-13.4365205764771,14.7564220428467,5.96740674972534,-14.1584548950195,7.21444988250732,-17.4210166931152,194.950653076172,62.6798934936523,0.244534879922867,123.225547790527,142.024047851562,1.54453492164612,94.5271682739258,1.76429331302643,-0.0164849716186523,0.0233358554542065,0.0946048572659492,0.275000005960464,10,2001,3252.56518554688,123.015693664551,150.015701293945,136.507843017578,141.015701293945,126.507850646973,150.015701293945,186.382278442383,149.413681030273,154.89013671875,151.921524047852,157.397979736328,148.397979736328,229.492156982422,313.2197265625,243.554931640625,254.79035949707,237.047088623047,287.680511474609,194.711883544922,196.329605102539,197.727584838867,196.696197509766,188.188339233398,196.806060791016,285.445068359375,64.0156936645508,169.256713867188,111.952911376953,235.874435424805,71.5706329345703,317.429382324219,48.0941734313965,213.89013671875,127.633407592773,273.413665771484,66.6648025512695,35,76.9843063354492,78.9843063354492,78.4921493530273,79,77.4921493530273,78.9843063354492,444.397979736328,450.193939208984,427.350891113281,428.811645507812,436.366577148438,446.115447998047,360.89013671875,353.476470947266,374.921508789062,374.476470947266,374.952911376953,356.570617675781,276,81.298210144043,165.507843017578,112.984306335449,233.827346801758,70.4136734008789,2.49150222425003
